universe_id,universe_index,raw_root,discovered_files,all_five_snapshots,snapshot_ids,missing_snapshots,duplicate_snapshot_files,target_omega_m,target_finite,target_consistent_across_snapshots,malformed_filename,complete_status
LH_375,375,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4022,True,True,False,complete
LH_376,376,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2006,True,True,False,complete
LH_377,377,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1878,True,True,False,complete
LH_378,378,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1182,True,True,False,complete
LH_379,379,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2778,True,True,False,complete
LH_380,380,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4278,True,True,False,complete
LH_381,381,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.439,True,True,False,complete
LH_382,382,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3918,True,True,False,complete
LH_383,383,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.389,True,True,False,complete
LH_384,384,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2602,True,True,False,complete
LH_385,385,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1702,True,True,False,complete
LH_386,386,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2554,True,True,False,complete
LH_387,387,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4042,True,True,False,complete
LH_388,388,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1626,True,True,False,complete
LH_389,389,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1694,True,True,False,complete
LH_390,390,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3442,True,True,False,complete
LH_391,391,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2106,True,True,False,complete
LH_392,392,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3022,True,True,False,complete
LH_393,393,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2502,True,True,False,complete
LH_394,394,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2078,True,True,False,complete
LH_395,395,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4622,True,True,False,complete
LH_396,396,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3578,True,True,False,complete
LH_397,397,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.151,True,True,False,complete
LH_398,398,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1346,True,True,False,complete
LH_399,399,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2274,True,True,False,complete
LH_400,400,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3782,True,True,False,complete
LH_401,401,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4598,True,True,False,complete
LH_402,402,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.303,True,True,False,complete
LH_403,403,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1734,True,True,False,complete
LH_404,404,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2902,True,True,False,complete
LH_405,405,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.341,True,True,False,complete
LH_406,406,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2526,True,True,False,complete
LH_407,407,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2578,True,True,False,complete
LH_408,408,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3586,True,True,False,complete
LH_409,409,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4898,True,True,False,complete
LH_410,410,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4078,True,True,False,complete
LH_411,411,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2854,True,True,False,complete
LH_412,412,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1214,True,True,False,complete
LH_413,413,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.273,True,True,False,complete
LH_414,414,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2982,True,True,False,complete
LH_415,415,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4462,True,True,False,complete
LH_416,416,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4338,True,True,False,complete
LH_417,417,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.299,True,True,False,complete
LH_418,418,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1038,True,True,False,complete
LH_419,419,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2994,True,True,False,complete
LH_420,420,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4626,True,True,False,complete
LH_421,421,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1722,True,True,False,complete
LH_422,422,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.499,True,True,False,complete
LH_423,423,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2374,True,True,False,complete
LH_424,424,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2086,True,True,False,complete
LH_425,425,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4746,True,True,False,complete
LH_426,426,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3346,True,True,False,complete
LH_427,427,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.201,True,True,False,complete
LH_428,428,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4942,True,True,False,complete
LH_429,429,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3454,True,True,False,complete
LH_430,430,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.209,True,True,False,complete
LH_431,431,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3658,True,True,False,complete
LH_432,432,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.467,True,True,False,complete
LH_433,433,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1222,True,True,False,complete
LH_434,434,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.187,True,True,False,complete
LH_435,435,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4826,True,True,False,complete
LH_436,436,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.473,True,True,False,complete
LH_437,437,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3202,True,True,False,complete
LH_438,438,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4134,True,True,False,complete
LH_439,439,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4958,True,True,False,complete
LH_440,440,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.139,True,True,False,complete
LH_441,441,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4574,True,True,False,complete
LH_442,442,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4734,True,True,False,complete
LH_443,443,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3666,True,True,False,complete
LH_444,444,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1758,True,True,False,complete
LH_445,445,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.315,True,True,False,complete
LH_446,446,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1718,True,True,False,complete
LH_447,447,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2206,True,True,False,complete
LH_448,448,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2774,True,True,False,complete
LH_449,449,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4162,True,True,False,complete
LH_450,450,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3838,True,True,False,complete
LH_451,451,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3598,True,True,False,complete
LH_452,452,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2234,True,True,False,complete
LH_453,453,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3826,True,True,False,complete
LH_454,454,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1158,True,True,False,complete
LH_455,455,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1682,True,True,False,complete
LH_456,456,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2818,True,True,False,complete
LH_457,457,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.379,True,True,False,complete
LH_458,458,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2334,True,True,False,complete
LH_459,459,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3302,True,True,False,complete
LH_460,460,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.147,True,True,False,complete
LH_461,461,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.441,True,True,False,complete
LH_462,462,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.295,True,True,False,complete
LH_463,463,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3418,True,True,False,complete
LH_464,464,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2114,True,True,False,complete
LH_465,465,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2986,True,True,False,complete
LH_466,466,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.393,True,True,False,complete
LH_467,467,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2302,True,True,False,complete
LH_468,468,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4518,True,True,False,complete
LH_469,469,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4706,True,True,False,complete
LH_470,470,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3102,True,True,False,complete
LH_471,471,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3282,True,True,False,complete
LH_472,472,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3602,True,True,False,complete
LH_473,473,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4946,True,True,False,complete
LH_474,474,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4714,True,True,False,complete
LH_475,475,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.287,True,True,False,complete
LH_476,476,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2746,True,True,False,complete
LH_477,477,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4266,True,True,False,complete
LH_478,478,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.423,True,True,False,complete
LH_479,479,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4954,True,True,False,complete
LH_480,480,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2146,True,True,False,complete
LH_481,481,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.131,True,True,False,complete
LH_482,482,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3166,True,True,False,complete
LH_483,483,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3038,True,True,False,complete
LH_484,484,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2238,True,True,False,complete
LH_485,485,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1982,True,True,False,complete
LH_486,486,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4646,True,True,False,complete
LH_487,487,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.193,True,True,False,complete
LH_488,488,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2198,True,True,False,complete
LH_489,489,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2126,True,True,False,complete
LH_490,490,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1838,True,True,False,complete
LH_491,491,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3594,True,True,False,complete
LH_492,492,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.113,True,True,False,complete
LH_493,493,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3446,True,True,False,complete
LH_494,494,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4286,True,True,False,complete
LH_495,495,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2002,True,True,False,complete
LH_496,496,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2762,True,True,False,complete
LH_497,497,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.277,True,True,False,complete
LH_498,498,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2638,True,True,False,complete
LH_499,499,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2382,True,True,False,complete
LH_500,500,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1366,True,True,False,complete
LH_501,501,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2694,True,True,False,complete
LH_502,502,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3966,True,True,False,complete
LH_503,503,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3698,True,True,False,complete
LH_504,504,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4062,True,True,False,complete
LH_505,505,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3122,True,True,False,complete
LH_506,506,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3294,True,True,False,complete
LH_507,507,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3662,True,True,False,complete
LH_508,508,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1822,True,True,False,complete
LH_509,509,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.477,True,True,False,complete
LH_510,510,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4394,True,True,False,complete
LH_511,511,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1806,True,True,False,complete
LH_512,512,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4206,True,True,False,complete
LH_513,513,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.203,True,True,False,complete
LH_514,514,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4146,True,True,False,complete
LH_515,515,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.431,True,True,False,complete
LH_516,516,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2306,True,True,False,complete
LH_517,517,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3762,True,True,False,complete
LH_518,518,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3766,True,True,False,complete
LH_519,519,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.411,True,True,False,complete
LH_520,520,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.309,True,True,False,complete
LH_521,521,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2718,True,True,False,complete
LH_522,522,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1014,True,True,False,complete
LH_523,523,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3094,True,True,False,complete
LH_524,524,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.319,True,True,False,complete
LH_525,525,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3654,True,True,False,complete
LH_526,526,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1934,True,True,False,complete
LH_527,527,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3854,True,True,False,complete
LH_528,528,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1766,True,True,False,complete
LH_529,529,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4854,True,True,False,complete
LH_530,530,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3478,True,True,False,complete
LH_531,531,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1726,True,True,False,complete
LH_532,532,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1866,True,True,False,complete
LH_533,533,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3034,True,True,False,complete
LH_534,534,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1666,True,True,False,complete
LH_535,535,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2842,True,True,False,complete
LH_536,536,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.445,True,True,False,complete
LH_537,537,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2178,True,True,False,complete
LH_538,538,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.493,True,True,False,complete
LH_539,539,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4046,True,True,False,complete
LH_540,540,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4886,True,True,False,complete
LH_541,541,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4658,True,True,False,complete
LH_542,542,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2518,True,True,False,complete
LH_543,543,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.497,True,True,False,complete
LH_544,544,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.425,True,True,False,complete
LH_545,545,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1818,True,True,False,complete
LH_546,546,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3434,True,True,False,complete
LH_547,547,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.181,True,True,False,complete
LH_548,548,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1742,True,True,False,complete
LH_549,549,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3982,True,True,False,complete
LH_550,550,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.453,True,True,False,complete
LH_551,551,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3922,True,True,False,complete
LH_552,552,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1422,True,True,False,complete
LH_553,553,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4054,True,True,False,complete
LH_554,554,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2434,True,True,False,complete
LH_555,555,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3582,True,True,False,complete
LH_556,556,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3538,True,True,False,complete
LH_557,557,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3306,True,True,False,complete
LH_558,558,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3382,True,True,False,complete
LH_559,559,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.3934,True,True,False,complete
LH_560,560,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.2158,True,True,False,complete
LH_561,561,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.4562,True,True,False,complete
LH_562,562,data/raw/CAMELS_SIMBA_1000U,5,True,0.20000|0.25000|0.51209|0.75065|1.00000,,0,0.1566,True,True,False,complete
